date,base_mom6_top20,recommended_daily50_cash
2019-08-05,37257.01138121352,27687.72458837051
2019-08-06,38231.45199893608,27673.880726076328
2019-08-07,38617.64861996453,27673.880726076328
2019-08-08,40004.38308908722,27673.880726076328
2019-08-09,40018.840156340644,27670.04476870381
2019-08-12,39185.02543584665,27656.20974631946
2019-08-13,39772.42088160966,27656.20974631946
2019-08-14,38434.235062684034,27656.20974631946
2019-08-15,38693.00845529568,27656.20974631946
2019-08-16,39328.142147766266,27656.20974631946
2019-08-19,39500.96773397276,27656.20974631946
2019-08-20,39610.837365073945,27656.20974631946
2019-08-21,40233.55282572023,27656.20974631946
2019-08-22,40313.45254497157,27656.20974631946
2019-08-23,39211.13513305921,27656.20974631946
2019-08-26,39637.98016857778,27656.20974631946
2019-08-27,39683.93911699619,27656.20974631946
2019-08-28,39570.863579008976,27656.20974631946
2019-08-29,40153.67726440064,27656.20974631946
2019-08-30,40062.71021233482,27656.20974631946
2019-09-03,39881.93238381157,27656.20974631946
2019-09-04,40006.46952637774,27656.20974631946
2019-09-05,40251.9258156177,27812.063962809294
2019-09-06,40186.27015309275,27766.699189604926
2019-09-09,39440.65862926844,27251.518984637845
2019-09-10,38506.988892853566,26606.399977208035
2019-09-11,38656.985032580036,26710.03979437744
2019-09-12,39007.89931674425,26952.50398258411
2019-09-13,38655.9568614989,26709.329379675684
2019-09-16,38632.47578237413,26693.10513049255
2019-09-17,39215.92752921171,27096.241054388232
2019-09-18,39183.238633337096,27073.654665177863
2019-09-19,39265.632290924215,27130.584554332476
2019-09-20,39047.512905429605,26979.87498757304
2019-09-23,39058.83405176237,26987.69733245615
2019-09-24,38786.64168147851,26799.62604247116
2019-09-25,39077.67146767366,27000.7130430241
2019-09-26,39082.38192104189,27003.967730289784
2019-09-27,38389.76095881573,26525.40134835676
2019-09-30,38634.93669282793,26694.80549631508
2019-10-01,38117.229371744565,26337.095676567813
2019-10-02,37466.053923757,26323.92712872953
2019-10-03,37820.48785607708,26323.92712872953
2019-10-04,38354.58854019143,26323.92712872953
2019-10-07,38252.98666047915,26241.03268778804
2019-10-08,37695.109761838794,26227.912171444146
2019-10-09,38350.78579758503,26227.912171444146
2019-10-10,38576.123023098626,26227.912171444146
2019-10-11,38647.107339909555,26227.912171444146
2019-10-14,38734.77698935498,26274.295342673337
2019-10-15,39190.296000346454,26583.279722066607
2019-10-16,39030.21979858181,26474.69798417114
2019-10-17,39281.02810576816,26644.82447126105
2019-10-18,39088.02910766942,26513.910778940583
2019-10-21,39294.222823544646,26653.774617325347
2019-10-22,38526.08296799652,26132.73551505566
2019-10-23,38656.508193338464,26221.204615877145
2019-10-24,39142.024607175634,26550.536617824102
2019-10-25,38998.401485211536,26453.115214686593
2019-10-28,39238.04202596043,26615.666462766447
2019-10-29,39260.1304869723,26630.6493487774
2019-10-30,39408.98073218901,26731.616376565587
2019-10-31,39193.402518221264,26585.386912929043
2019-11-01,39547.389542560006,26825.500845365164
2019-11-04,39470.18331555723,26773.130872740257
2019-11-05,39146.02472332084,26553.249947838467
2019-11-06,39407.849795236914,26730.849247546066
2019-11-07,39703.98825936085,26931.723760670444
2019-11-08,40033.31242815393,27155.108562310783
2019-11-11,40362.90037098695,27378.6722852608
2019-11-12,40430.99329450663,27424.860587410923
2019-11-13,40575.72439612709,27523.03354734022
2019-11-14,40782.56492463019,27663.336127014783
2019-11-15,41189.96139867912,27939.67837325172
2019-11-18,41351.14151954548,28049.008913612764
2019-11-19,41344.28563686163,28044.358480578903
2019-11-20,41627.609351714374,28236.540585142724
2019-11-21,41189.942186459484,27939.66534135707
2019-11-22,41042.43177622737,27839.607140799402
2019-11-25,41487.43192906436,28141.456443982093
2019-11-26,41834.25053525588,28376.707946576633
2019-11-27,42105.31391590469,28560.573709420903
2019-11-29,41787.65737647472,28345.10321021529
2019-12-02,41460.191516340536,28122.97892313929
2019-12-03,41201.37648556413,27947.421372889003
2019-12-04,41576.0173746963,28201.545086346952
2019-12-05,41749.024942452124,28318.898335417765
2019-12-06,42090.73299416059,28550.68328345103
2019-12-09,41748.93551544986,28318.83767593676
2019-12-10,41912.1540448316,28429.550894901495
2019-12-11,42380.10746773858,28746.96969515564
2019-12-12,42827.67251164259,29050.55879679994
2019-12-13,42695.14225952542,28960.661829355864
2019-12-16,43303.673505044935,29373.436367193495
2019-12-17,43626.844638108356,29592.647485890997
2019-12-18,43701.26740233051,29643.129400061516
2019-12-19,44024.79498710608,29862.582304520758
2019-12-20,44154.72043221112,29950.712398006424
2019-12-23,44233.73578974725,30004.309527043246
2019-12-24,44403.36736311932,30119.372795884192
2019-12-26,44559.772508147464,30225.464408976793
2019-12-27,44546.24940706865,30216.29151631263
2019-12-30,44196.71017592287,29979.19457896614
2019-12-31,44293.631791018815,30044.937751847177
2020-01-02,44973.80325043205,30506.306764328954
2020-01-03,44596.67315950737,30250.49459341372
2020-01-06,44616.72839802029,30264.098318562337
2020-01-07,45251.58939962843,30694.73266718352
2020-01-08,45499.942675720515,30863.19387523842
2020-01-09,45800.36924394645,31066.977064296752
2020-01-10,45603.39568997099,30933.367379819425
2020-01-13,46283.87493495633,31394.945167196838
2020-01-14,46340.70395225626,31433.493017491233
2020-01-15,45866.037955355525,31111.520992323207
2020-01-16,46392.95788722545,31468.937530843526
2020-01-17,46436.46867605948,31498.45145619108
2020-01-21,46666.9705160056,31654.803806468928
2020-01-22,46956.149653459346,31850.957719178627
2020-01-23,47282.91243835163,32072.605101313125
2020-01-24,46609.553542296984,31615.85713781205
2020-01-27,45512.91984323332,30871.996454172502
2020-01-28,46291.13037874618,31399.866627646436
2020-01-29,46168.40700639627,31316.62179235394
2020-01-30,46218.734662604824,31350.759686151327
2020-01-31,45023.82489306047,30540.23708519555
2020-02-03,45773.526773609825,31048.769472871994
2020-02-04,47030.938420895225,31901.68789801675
2020-02-05,46859.667792642715,31785.512837257567
2020-02-06,46844.482952557795,31775.212765742195
2020-02-07,46663.690284151075,31652.578783189158
2020-02-10,47815.32723887109,32433.748879616105
2020-02-11,48110.18941816777,32633.75767239564
2020-02-12,48587.85218611374,32957.76244574597
2020-02-13,48802.66800734053,33103.47476862167
2020-02-14,49279.003054380795,33426.57893187636
2020-02-18,49462.04275584481,33550.7371057319
2020-02-19,50259.441974248286,34091.6232085771
2020-02-20,50188.6264764547,34043.58814942654
2020-02-21,49180.79932097171,33359.966081722276
2020-02-24,47416.118035242434,32162.96016376691
2020-02-25,45699.19441162084,32146.87868368503
2020-02-26,45406.90521451484,32146.87868368503
2020-02-27,43713.37786384914,32146.87868368503
2020-02-28,43790.866479914745,32146.87868368503
2020-03-02,45076.924381792625,32146.87868368503
2020-03-03,43938.29576566577,32146.87868368503
2020-03-04,45706.71844985209,32146.87868368503
2020-03-05,44499.41073305232,32146.87868368503
2020-03-06,43413.81697540807,32146.87868368503
2020-03-09,39705.28626962871,32146.87868368503
2020-03-10,41604.38238441652,32146.87868368503
2020-03-11,39425.779717219135,32146.87868368503
2020-03-12,35344.69689961192,32146.87868368503
2020-03-13,38241.54146087217,32146.87868368503
2020-03-16,32962.33611992338,32146.87868368503
2020-03-17,35320.02976277997,32146.87868368503
2020-03-18,32616.80482896864,32146.87868368503
2020-03-19,33555.063838444556,32146.87868368503
2020-03-20,32305.565552379874,32146.87868368503
2020-03-23,32567.65598844034,32146.87868368503
2020-03-24,35833.79511662851,32146.87868368503
2020-03-25,36657.03616791355,32146.87868368503
2020-03-26,38551.77500318419,32146.87868368503
2020-03-27,37144.69349313465,32146.87868368503
2020-03-30,38669.10482247092,32146.87868368503
2020-03-31,38267.32623882912,32146.87868368503
2020-04-01,36639.3941782657,32146.87868368503
2020-04-02,37002.62603791367,32146.87868368503
2020-04-03,36323.27858989224,32146.87868368503
2020-04-06,39017.52807412237,32146.87868368503
2020-04-07,38495.60777618374,32146.87868368503
2020-04-08,39863.573512720104,32146.87868368503
2020-04-09,40474.192305949226,32146.87868368503
2020-04-13,41398.04216068407,32146.87868368503
2020-04-14,42993.08034403952,32146.87868368503
2020-04-15,42844.20983558972,32146.87868368503
2020-04-16,44190.39080760886,32146.87868368503
2020-04-17,45002.83826142337,32146.87868368503
2020-04-20,45252.47088733148,32309.125324822126
2020-04-21,43222.74956872027,32292.970762159715
2020-04-22,44331.49448977453,32292.970762159715
2020-04-23,44165.41038770444,32292.970762159715
2020-04-24,44875.65509992044,32292.970762159715
2020-04-27,45321.00235930271,32597.300624014515
2020-04-28,44398.77262599048,31933.98343559817
2020-04-29,45042.501031695334,32396.987501453106
2020-04-30,44377.44609620393,31918.644249204892
2020-05-01,43110.94630909866,31007.709535686878
2020-05-04,44370.65536421736,31913.759989799764
2020-05-05,45510.47190868234,32733.57730675996
2020-05-06,45699.35825125295,32869.434515824556
2020-05-07,46247.805927073765,33263.90755998933
2020-05-08,47035.51280577228,33830.46868158529
2020-05-11,47641.86656577589,34266.59089359286
2020-05-12,46881.92355950962,33719.99904118882
2020-05-13,46187.46443420231,33220.50671532931
2020-05-14,46516.92062596268,33457.46931470243
2020-05-15,47145.239654548175,33909.390128373176
2020-05-18,47394.59863374725,34088.74250773602
2020-05-19,47181.55712385839,33935.51160414335
2020-05-20,47687.573795834396,34299.46598993551
2020-05-21,47171.14681599228,33928.02395123555
2020-05-22,47337.908482055034,34047.967903889396
2020-05-26,46156.86472719429,33198.49776150169
2020-05-27,45439.65460322111,32682.641694674396
2020-05-28,45838.840717037536,32969.75780154786
2020-05-29,47118.44947126352,33890.121188746045
2020-06-01,47204.346567247085,33951.90299662196
2020-06-02,47456.58198094598,34133.324262267866
2020-06-03,47194.31785736805,33944.68980949503
2020-06-04,46459.84261250769,33416.41573983082
2020-06-05,47082.80499172123,33864.48376338606
2020-06-08,47765.44661534647,34355.47630691726
2020-06-09,48089.421238031646,34588.49626721063
2020-06-10,48997.8211360468,35241.8662948121
2020-06-11,46760.49197891208,33632.65892221692
2020-06-12,46914.59714712711,33743.499641409195
2020-06-15,48116.84494283076,34608.22086955886
2020-06-16,48325.300716326026,34758.153465081916
2020-06-17,48666.37934595502,35003.47554640524
2020-06-18,48759.907591078794,35070.74608687047
2020-06-19,48986.85415557765,35233.97825305044
2020-06-22,49395.744471869475,35528.07414388585
2020-06-23,49369.82842706482,35509.433931633146
2020-06-24,48392.578433141425,34806.54321478213
2020-06-25,48863.32211197831,35145.127368200585
2020-06-26,47938.60037972994,34480.01780021963
2020-06-29,48253.21531888309,34706.30577309091
2020-06-30,49674.87332059554,35728.83861336125
2020-07-01,50755.11132067246,36505.80383921451
2020-07-02,51270.25772477254,36876.324819017675
2020-07-06,52341.08715812463,37646.522898029405
2020-07-07,52727.0927282144,37924.15884948089
2020-07-08,53679.331958176284,38609.06048071492
2020-07-09,54268.46520780309,39032.79677616218
2020-07-10,54407.41438520423,39132.73649221912
2020-07-13,52283.6280158591,37605.1951948339
2020-07-14,53064.21880092997,38166.63803944627
2020-07-15,53118.89886094301,38205.96687732707
2020-07-16,52692.96763971072,37899.61425181386
2020-07-17,53025.22252391441,38138.58982120485
2020-07-20,55163.13643319195,39676.292404578475
2020-07-21,54184.32292137392,38972.27712162809
2020-07-22,54467.024307476626,39175.611151986835
2020-07-23,53371.99754371126,38388.00905248308
2020-07-24,53074.89765905351,38174.31884813215
2020-07-27,54579.46004490461,39256.48097707954
2020-07-28,53876.57259458178,38750.926546897856
2020-07-29,54927.0028632371,39506.4524503291
2020-07-30,55049.55829215504,39594.60090141302
2020-07-31,55613.133177969896,39999.9542480007
2020-08-03,57097.22309008017,41067.39147356321
2020-08-04,57755.41184324373,41540.79619846586
2020-08-05,58601.51437212864,42149.358610085575
2020-08-06,58542.7454644512,42107.08885321395
2020-08-07,58043.995648614626,41748.361180906424
2020-08-10,56426.490709390615,40584.964697600466
2020-08-11,54970.93861796976,39538.05340641144
2020-08-12,56700.60908659297,40782.12536667376
2020-08-13,57269.18195396182,41191.07353020607
2020-08-14,57110.51186371988,41076.949473755354
2020-08-17,58952.07057826851,42401.49747379741
2020-08-18,58869.911859969536,42342.404508067244
2020-08-19,58623.0615146199,42164.85647299267
2020-08-20,59061.81620069653,42480.43242360487
2020-08-21,59101.935617621566,42509.28846443109
2020-08-24,58995.763747462166,42432.92394932259
2020-08-25,59614.73882924634,42878.12409427373
2020-08-26,60205.325709034245,43302.9059186566
2020-08-27,59851.257819548715,43048.24126355104
2020-08-28,60063.853226145795,43201.15130568093
2020-08-31,61258.330056754356,44060.283238092285
2020-09-01,62361.765394350296,44853.9332358045
2020-09-02,62328.83821739909,44830.250240506444
2020-09-03,58760.46812847117,42263.68669444117
2020-09-04,57714.002621409425,41511.01246062975
2020-09-08,55057.72294927127,39600.473361611505
2020-09-09,56912.16560099972,40934.28818170624
2020-09-10,55814.27398259277,40144.625524775816
2020-09-11,55193.65972436926,39698.246396033785
2020-09-14,56451.18922321096,40602.72919613441
2020-09-15,57321.43058438284,41228.653553249795
2020-09-16,56223.71548418921,40439.11785770516
2020-09-17,55390.46715205104,39839.800875220295
2020-09-18,55444.18827196871,39878.43999184733
2020-09-21,56128.198805853266,39858.5007718514
2020-09-22,57213.24816861381,39858.5007718514
2020-09-23,55530.716217693865,39858.5007718514
2020-09-24,55651.98279725658,39858.5007718514
2020-09-25,56903.735987026026,39858.5007718514
2020-09-28,58204.06318072389,39858.5007718514
2020-09-29,58275.542433599614,39858.5007718514
2020-09-30,58685.8516731544,39858.5007718514
2020-10-01,59679.047072637484,39858.5007718514
2020-10-02,59584.44243143412,39775.386880466845
2020-10-05,61066.500323278975,39755.49918702662
2020-10-06,60164.78246444342,39148.58528153605
2020-10-07,61473.62201762564,39129.01098889528
2020-10-08,62432.70095465926,39719.91661733317
2020-10-09,62968.570336985395,40060.83871197767
2020-10-12,63127.1875520278,40161.75157429534
2020-10-13,63232.56208011884,40228.79124109443
2020-10-14,63144.87331184796,40173.00332048971
2020-10-15,63466.936145956424,40377.90089372814
2020-10-16,62852.77459897055,39987.169032654776
2020-10-19,62310.89892674844,39642.4257140331
2020-10-20,63119.61304100957,40156.9326422059
2020-10-21,61889.21455293674,39374.14854661091
2020-10-22,61479.24923580704,39113.3270866485
2020-10-23,62180.18928237422,39559.26775199978
2020-10-26,60096.96381122456,38233.91195697721
2020-10-27,59959.137843316326,38214.795000998725
2020-10-28,58279.93768654707,38214.795000998725
2020-10-29,58786.578996483215,38214.795000998725
2020-10-30,57229.102947352236,38214.795000998725
2020-11-02,58479.89774525764,38214.795000998725
2020-11-03,59262.1941201246,38214.795000998725
2020-11-04,60232.7266300444,38214.795000998725
2020-11-05,62742.47187289196,39788.00137254337
2020-11-06,64105.690750474634,40652.48364353547
2020-11-09,61859.062954694695,39227.78953834981
2020-11-10,60737.00662016491,38516.239966812595
2020-11-11,62195.44032677839,39441.10251347888
2020-11-12,61360.6125563172,38911.69830791556
2020-11-13,61783.57940940922,39179.92181312681
2020-11-16,62610.64557568624,39704.404014364925
2020-11-17,63145.553498300986,40043.61470409191
2020-11-18,63172.84872985996,40060.92391551304
2020-11-19,63998.0250733032,40584.20768973258
2020-11-20,64019.862775680376,40598.05602095416
2020-11-23,65676.49182988773,41648.60371400857
2020-11-24,66534.42238818013,42192.65850196844
2020-11-25,67022.97764915886,42502.4747526537
2020-11-27,67729.69527818952,42950.63819209928
2020-11-30,67518.0991298253,42816.45495719908
2020-12-01,67398.22863460619,42740.43934471304
2020-12-02,67157.4228238845,42587.732866286104
2020-12-03,68003.16845080972,43124.06060665781
2020-12-04,69098.37230680132,43818.58173763409
2020-12-07,69871.19886776057,44308.668011736874
2020-12-08,69768.43354632104,44243.49960780837
2020-12-09,68465.15589855763,43417.02893666447
2020-12-10,69197.93274272472,43881.717770418974
2020-12-11,68833.8496627752,43650.835281216154
2020-12-14,68584.57762941429,43492.75996621113
2020-12-15,69951.20632138888,44359.404563545446
2020-12-16,69918.54879374984,44338.694863788034
2020-12-17,70792.94445728228,44893.190962240384
2020-12-18,71069.45268871091,45068.53805270711
2020-12-21,71224.12586967896,45166.623712276276
2020-12-22,71896.9578903318,45593.298667248724
2020-12-23,71929.96609770764,45614.230749794595
2020-12-24,72120.19259059138,45734.86246438954
2020-12-28,71773.8459504446,45515.22749971277
2020-12-29,71005.12328639174,45027.74370286136
2020-12-30,72770.99640369344,46147.568279701045
2020-12-31,72594.86442491652,46035.874570413944
2021-01-04,72666.44243193185,46081.265607081084
2021-01-05,73704.42598142619,46739.5006057854
2021-01-06,76131.18992483095,48278.427655179265
2021-01-07,78682.38041680538,49896.25952833111
2021-01-08,79093.34415409381,50156.87128389636
2021-01-11,78016.41632912595,49473.93985803929
2021-01-12,79238.23421830608,50248.7530013624
2021-01-13,78413.91474875456,49726.012611848026
2021-01-14,80261.98797786977,50897.96420989092
2021-01-15,78613.0060667499,49852.26593590749
2021-01-19,79625.20644667342,50494.15059399483
2021-01-20,79926.3923918759,50685.1470027016
2021-01-21,79837.62381332844,50628.85460267884
2021-01-22,80484.4054323057,51039.009752379316
2021-01-25,79279.56872155989,50274.9651862366
2021-01-26,77585.45310198287,49200.64546970499
2021-01-27,74206.47809291916,47057.87585471787
2021-01-28,76819.14567018233,48714.69328710629
2021-01-29,74914.4718142237,47506.84852528918
2021-02-01,76986.06603572232,47483.095101026534
2021-02-02,78788.35385640412,48570.95995701854
2021-02-03,79592.1658848338,49066.48905408514
2021-02-04,81227.67465017046,50074.73744185195
2021-02-05,82625.32489224566,50936.35226966616
2021-02-08,85671.52524333731,52814.255132614504
2021-02-09,86654.10458125886,53419.98960148997
2021-02-10,85362.61917525601,52623.822619065584
2021-02-11,85784.18999380966,52883.71000526907
2021-02-12,87211.13342309934,53763.38331702879
2021-02-16,86798.94227363386,53509.27825155408
2021-02-17,86341.75049456634,53227.43147462764
2021-02-18,84229.28834029505,51925.153794187354
2021-02-19,87146.96173481813,53723.823149195334
2021-02-22,86441.96830408412,53289.21313365227
2021-02-23,84650.42662681598,52184.77453570272
2021-02-24,86587.08038211167,53378.67093529642
2021-02-25,83062.85649680882,51206.07906309424
2021-02-26,83882.90385883625,51711.61681879461
2021-03-01,87057.122196444,53668.43942295477
2021-03-02,85815.57011572769,52903.055029889125
2021-03-03,85642.0822936446,52796.104324017215
2021-03-04,84088.08509678811,51838.10568681508
2021-03-05,86712.58890597684,51812.186633971665
2021-03-08,85812.64331417576,51248.54836645588
2021-03-09,86686.37821942657,51770.35545480377
2021-03-10,87199.68121005614,52076.90740479575
2021-03-11,89926.7677893231,53705.56284599212
2021-03-12,89919.48378272573,53701.212732186155
2021-03-15,91090.95663648778,54400.83321801842
2021-03-16,89608.9917089324,53515.78238711521
2021-03-17,91412.99548292882,54593.15946226762
2021-03-18,87961.04012041069,52531.60192805712
2021-03-19,89353.87293952823,53363.42177814139
2021-03-22,88346.70823396018,52761.92848842512
2021-03-23,84406.10183146458,50408.5415047369
2021-03-24,83436.20087427474,49829.3026630521
2021-03-25,84103.60766733404,50227.887626680065
2021-03-26,85316.0080341251,50951.95061364013
2021-03-29,83133.18421684936,49648.33674446303
2021-03-30,84834.28487102244,50664.25859216116
2021-03-31,85797.33673516267,51239.407056684024
2021-04-01,88065.16373217665,52593.78605090418
2021-04-05,87423.79430015854,52210.75097485825
2021-04-06,87555.91382384271,52289.65466012165
2021-04-07,87097.25110596877,52015.73466916188
2021-04-08,87011.55811784111,51964.55758059875
2021-04-09,87161.0230181791,52053.82017499309
2021-04-12,86517.80590413844,51669.68163659196
2021-04-13,86904.75817389404,51900.775113569194
2021-04-14,88032.53772618479,52574.30132952162
2021-04-15,88166.23979351079,52654.15013267484
2021-04-16,87376.59762645075,52182.56444054544
2021-04-19,86296.57188901101,51537.557491632884
2021-04-20,83526.60666450692,49883.294305010495
2021-04-21,85411.75931542044,51009.13465996591
2021-04-22,84382.43646717364,50394.408207828295
2021-04-23,86154.41557733265,51452.65969180666
2021-04-26,87913.72033116395,52503.341867368596
2021-04-27,88603.10768568264,52915.053939352256
2021-04-28,89901.38402096802,53690.403293389776
2021-04-29,89534.4509792017,53471.26558812921
2021-04-30,88023.64407873972,52568.989914983606
2021-05-03,89135.63265663268,53233.08553325341
2021-05-04,88015.15945426257,52563.92277486189
2021-05-05,89907.69672094562,53694.173328872086
2021-05-06,89556.83260239376,53484.63221633666
2021-05-07,92358.88194892948,55158.05650342433
2021-05-10,90876.82739489438,54272.952146294614
2021-05-11,89326.04222031988,53346.80087119417
2021-05-12,87051.00344322597,51988.11489788609
2021-05-13,86615.97691204312,51728.310778551466
2021-05-14,90194.16202750255,53865.25454198245
2021-05-17,91287.07126501128,54517.95570297047
2021-05-18,89851.8249366798,53660.80589340244
2021-05-19,87652.46908895415,52347.31885717923
2021-05-20,87687.59834218062,52368.298553917644
2021-05-21,87126.00597910845,52032.907494167106
2021-05-24,88493.92121098874,52849.84620173689
2021-05-25,87500.21696051313,52256.391689958204
2021-05-26,89007.58203870892,53156.61185720088
2021-05-27,90454.27527925141,54020.59792785393
2021-05-28,89998.5220552388,53748.41552859531
2021-06-01,93386.03396921876,55771.48650579324
2021-06-02,93542.02809876975,55864.648450052526
2021-06-03,93744.28226939797,55985.437558107486
2021-06-04,94826.3451442875,56631.661114889146
2021-06-07,94549.35123205594,56466.236355087254
2021-06-08,94988.57053153137,56728.544456123556
2021-06-09,93301.16352063666,55720.800649711186
2021-06-10,92658.1346979079,55336.77456159747
2021-06-11,93200.10669462752,55660.44805555408
2021-06-14,92042.25594542638,54968.96288705363
2021-06-15,92678.89777552389,55349.17457104066
2021-06-16,92371.8508484706,55165.80171729635
2021-06-17,88259.81827241815,52710.03655007357
2021-06-18,86231.73347387652,51498.83505487193
2021-06-21,89289.89593627964,51473.0856373445
2021-06-22,89371.15578914969,51494.193088706794
2021-06-23,89922.23501242037,51811.715892118045
2021-06-24,91128.78183086318,52506.90836547087
2021-06-25,91663.34716567217,52814.91613739816
2021-06-28,89787.5809713344,51734.130443763606
2021-06-29,89596.74902831152,51624.176210378755
2021-06-30,90576.12451636637,52188.47629179681
2021-07-01,91556.20726205001,52753.18388345213
2021-07-02,91109.78030686887,52495.959999223356
2021-07-06,89135.6568292933,51358.502453356334
2021-07-07,88535.79297190352,51012.87074448326
2021-07-08,87649.04873308151,50501.943268487215
2021-07-09,90064.9857269992,51893.966510845814
2021-07-12,90475.81796625358,52130.681303984915
2021-07-13,89678.03960721368,51671.01450769424
2021-07-14,87423.25106747117,50371.842359650924
2021-07-15,85967.75618055169,49533.21009530511
2021-07-16,83548.47653941296,48139.26087448169
2021-07-19,81573.17899797487,47001.12685228736
2021-07-20,83749.84043070159,48255.283443593056
2021-07-21,86616.27421590834,49906.87554294632
2021-07-22,86029.24854959818,49568.64098905603
2021-07-23,85674.23068975729,49364.08552523594
2021-07-26,87999.2821382723,50703.742008066685
2021-07-27,86267.76682209552,49706.07130279328
2021-07-28,87127.08960840448,50201.19898792826
2021-07-29,87279.68763789456,50289.1234678808
2021-07-30,86400.95383633688,49782.81147435863
2021-08-02,86128.30352077978,49625.71483763035
2021-08-03,88015.29830052904,50712.9702578807
2021-08-04,87570.63835760155,50456.76449710993
2021-08-05,88252.09239065801,50849.40712603683
2021-08-06,88957.34598129232,51255.76266941044
2021-08-09,88844.9219870622,51190.98580918557
2021-08-10,89811.60750050686,51747.97413551778
2021-08-11,90292.40935254261,52025.00427110817
2021-08-12,91233.93905596706,52567.49823259699
2021-08-13,91353.2707333477,52636.25518647521
2021-08-16,90607.00847951251,52206.27112445341
2021-08-17,89147.33604089466,51365.231823386464
2021-08-18,87981.97878806428,50693.77210168219
2021-08-19,87303.44366365462,50302.811300008594
2021-08-20,88288.75647632431,50870.53237041854
2021-08-23,89986.55216968231,51848.77438247458
2021-08-24,90804.66543626577,52320.157818728585
2021-08-25,91871.50064292947,52934.850754505074
2021-08-26,91447.67563111453,52690.64973907105
2021-08-27,93028.19797206254,53601.32077031303
2021-08-30,92814.71099874708,53478.31308031776
2021-08-31,92013.50006969582,53016.66849352641
2021-09-01,92269.00780125735,53163.88785472309
2021-09-02,92911.13803696563,53533.872757051875
2021-09-03,93232.32899290815,53718.93771405738
2021-09-07,92775.91453570843,53455.959195093514
2021-09-08,92812.67753168018,53477.14142996978
2021-09-09,92497.16788715145,53295.34995135175
2021-09-10,92243.63084473698,53149.266068896075
2021-09-13,90607.35026430311,52206.468055239944
2021-09-14,90752.54936682725,52290.12939491564
2021-09-15,91556.26960130557,52753.219802308035
2021-09-16,91425.84435245972,52678.070914633856
2021-09-17,90142.7639682402,51938.78105685008
2021-09-20,88061.10262119814,51912.81166632166
2021-09-21,88338.00328963881,51912.81166632166
2021-09-22,88832.31998976054,51912.81166632166
2021-09-23,89739.36232923924,51912.81166632166
2021-09-24,89522.9022540832,51761.63650671992
2021-09-27,87911.74148666562,50830.07244995754
2021-09-28,85506.96462846537,50804.657413732566
2021-09-29,85591.07342873173,50804.657413732566
2021-09-30,84673.46359488284,50804.657413732566
2021-10-01,85181.65278027066,50804.657413732566
2021-10-04,83152.73575362746,50804.657413732566
2021-10-05,84715.58595584198,50804.657413732566
2021-10-06,84700.15180587082,50804.657413732566
2021-10-07,85436.3785319988,50804.657413732566
2021-10-08,84718.02191156776,50804.657413732566
2021-10-11,84240.57092770742,50804.657413732566
2021-10-12,84419.75446900116,50804.657413732566
2021-10-13,85007.23536974128,50804.657413732566
2021-10-14,86539.73215947692,50804.657413732566
2021-10-15,86779.43205323911,50804.657413732566
2021-10-18,87880.48204897926,51423.860223656375
2021-10-19,88822.43156847337,51975.048374868486
2021-10-20,89240.15753093042,52219.483555517705
2021-10-21,89466.94040070225,52352.18709018616
2021-10-22,90298.85810294804,52838.989377115235
2021-10-25,90866.4543282593,53171.12215874486
2021-10-26,91112.79430982067,53315.26967004607
2021-10-27,90198.79634486225,52780.4375605848
2021-10-28,91906.4036054097,53779.655532948134
2021-10-29,93071.41544347274,54461.37011305329
2021-11-01,94013.60908115136,55012.70111167708
2021-11-02,94701.70615356343,55415.34578142643
2021-11-03,94652.01521688979,55386.268792744646
2021-11-04,96297.04742948705,56348.87055131108
2021-11-05,96394.19756337938,56405.71861119319
2021-11-08,97779.63325217334,57216.415702837476
2021-11-09,97139.25339899065,56841.69308761834
2021-11-10,94405.56068972537,55242.054254306786
2021-11-11,95881.92437134401,56105.95847777846
2021-11-12,96230.99770221797,56310.22110533966
2021-11-15,95943.97458801935,56142.267582994595
2021-11-16,96677.26409127635,56571.35691022365
2021-11-17,96275.7320458473,56336.39770997763
2021-11-18,96987.39222885531,56752.83049373671
2021-11-19,97734.10386907647,57189.773875461775
2021-11-22,97196.24996459945,56875.04501463054
2021-11-23,96624.13729343464,56540.269404071594
2021-11-24,98055.89719419375,57378.07342259572
2021-11-26,95371.83811999213,55807.47804754015
2021-11-29,97579.9196576591,57099.55193821519
2021-11-30,94850.66482352266,55502.50995764037
2021-12-01,92527.36546357747,54143.015576658894
2021-12-02,93541.01400368988,54115.944068870565
2021-12-03,91336.94090092329,52813.771666835244
2021-12-06,90273.28267037672,52198.73242460167
2021-12-07,94640.17653841479,54723.802055410095
2021-12-08,94624.78566795075,54714.902590304046
2021-12-09,92441.01009987513,53452.17774878494
2021-12-10,93457.6551094727,54040.03252992279
2021-12-13,90836.46695948689,52524.38255211884
2021-12-14,89381.79797541826,51683.24910909315
2021-12-15,92128.74821453277,53271.61851667079
2021-12-16,88652.36395873435,51261.46837915877
2021-12-17,89187.4186989769,51570.85315383696
2021-12-20,87378.31018339371,50524.77209265735
2021-12-21,90671.0418489845,50499.509706611025
2021-12-22,92489.85931621096,51487.255815351455
2021-12-23,93892.34279896009,52267.99033464867
2021-12-27,96579.1918269963,53763.70547862752
2021-12-28,94916.99997397544,52838.396501152645
2021-12-29,94500.95083513412,52606.7902623536
